CNSC,581,WZ1,Sec Sch Coun & Assis Coor Prac,STAFF,[10009],  3.0,     ,W,07:20PM-10:00PM,16,    2,4,    2,    0,CLSD,17,LAW,ED,GR,NAB,204,ONE,PRC,,| ONLY Clinical Mental Hth Counseling & Counseling Services,COUN 515 or COUN 516,Crosslisted with COUN 581 WZ1|Clin Coord Signature Required|Instructor Signature Required
CNSC,581,WZ2,Sec Sch Coun & Assis Coor Prac,STAFF,[12017],  3.0,     ,W,07:20PM-10:00PM,16,    0,4,    2,    2,OPEN,17,LAW,ED,GR,NAB,204,ONE,PRC,,| ONLY Clinical Mental Hth Counseling & Counseling Services,COUN 515 or COUN 516,Crosslisted with COUN 581 WZ2|Clin Coord Signature Required|Instructor Signature Required
COM,102,C1,Introduction to News Writing,Incollingo (J. J.),[12649],  3.0,     ,MWF,10:20AM-11:20AM,18,   18,,   18,    0,CLSD,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Undergraduate,,
COM,102,D1,Introduction to News Writing,Incollingo (J. J.),[10163],  3.0,     ,MWF,11:30AM-12:30PM,18,   18,,   18,    0,CLSD,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Undergraduate,,
COM,104,A1,Speech Communication,McManimon (Susan J.),[12497],  3.0,     ,MWF,08:00AM-09:00AM,24,   12,,   23,   11,OPEN,25,LAW,LA,UG,FA,137,STN,LEC,,| ONLY Undergraduate| NO Business Administration| ONLY Educational Opportunity Prog,,
COM,104,B1,Speech Communication,STAFF,[10165],  3.0,     ,MWF,09:10AM-10:10AM,28,   25,,   23,   -2,CLSD,29,LAW,LA,UG,FA,339,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,B2,Speech Communication,McManimon (Susan J.),[12586],  3.0,     ,MWF,09:10AM-10:10AM,28,   12,,   23,   11,OPEN,29,LAW,LA,UG,FA,301,STN,LEC,,| ONLY Undergraduate| NO Business Administration| ONLY Educational Opportunity Prog,,
COM,104,C1,Speech Communication,STAFF,[10164],  3.0,     ,MWF,10:20AM-11:20AM,28,   24,,   23,   -1,CLSD,29,LAW,LA,UG,FA,301,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,D1,Speech Communication,Gutin (Myra G.),[10167],  3.0,     ,MWF,11:30AM-12:30PM,53,   26,,   23,   -3,CLSD,54,LAW,LA,UG,SWG,110,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| NO Business Administration,,
COM,104,K1,Speech Communication,STAFF,[12495],  3.0,     ,MW,04:30PM-06:00PM,28,   23,,   23,    0,CLSD,29,LAW,LA,UG,FA,263,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,L1,Speech Communication,Wang (Minmin),[10169],  3.0,     ,TTH,01:10PM-02:40PM,28,   25,,   23,   -2,CLSD,29,LAW,LA,UG,FA,261,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,N1,Speech Communication,Vieth (Cynthia L.),[10166],  3.0,     ,TTH,02:50PM-04:20PM,28,   25,,   23,   -2,CLSD,29,LAW,LA,UG,FA,200,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,O1,Speech Communication,Vieth (Cynthia L.),[12496],  3.0,     ,TTH,04:30PM-06:00PM,28,   23,,   23,    0,CLSD,29,LAW,LA,UG,FA,200,STN,LEC,,| ONLY Undergraduate| NO Business Administration,,
COM,104,WEO,Speech Communication,STAFF,[10168],  3.0,     ,W,06:30PM-09:30PM,28,    3,23,   18,   15,OPEN,29,LAW,LA,UG,FA,303,STN,LEC,,| ONLY Undergraduate| NO Business Administration& Continuing Studies,,Crosslisted with COM 104 WER
COM,104,WER,Speech Communication,STAFF,[12392],  3.0,     ,W,06:30PM-09:30PM,28,    1,23,    5,    4,OPEN,29,LAW,LA,UG,FA,303,STN,LEC,,| NO Business Administration | ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with COM 104 WEO
COM,105,C1,HONORS:Comm Cult & Media,Moore (Aaron J.),[10173],  3.0,     ,MWF,10:20AM-11:20AM,28,    5,,   16,   11,OPEN,29,LAW,LA,UG,FA,389,STN,LEC,,| ONLY Undergraduate| ONLY Baccalaureate Honors Program,,
COM,105,F1,Comm  Culture and Media,Kildea (Shawn P.),[10174],  3.0,     ,TTH,09:45AM-11:15AM,48,   42,,   35,   -7,CLSD,49,LAW,LA,UG,FA,205,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Freshmen| ONLY Undergraduate,,
COM,105,I1,Comm  Culture and Media,STAFF,[11509],  3.0,     ,MW,02:50PM-04:20PM,52,   41,,   35,   -6,CLSD,57,LAW,LA,UG,MEM,304,STN,LEC,,| ONLY Undergraduate,,
COM,105,N1,Comm  Culture and Media,STAFF,[10172],  3.0,     ,TTH,02:50PM-04:20PM,40,   16,,   35,   19,OPEN,41,LAW,LA,UG,MEM,203,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,105,OL1,Comm  Culture and Media,Janes (Barry T.),[11386],  3.0,     ,,,,   15,,   15,    0,CLSD,,LAW,LA,UG,,,ONL,LEC,,| ONLY Undergraduate,,Online course
COM,105,WEO,Comm  Culture and Media,Joffe (Howard H.),[10175],  3.0,     ,W,06:30PM-09:30PM,28,    7,35,   25,   18,OPEN,29,LAW,LA,UG,FA,301,STN,LEC,,| ONLY Undergraduate| NO Continuing Studies,,Crosslisted with COM 105 WER
COM,105,WER,Comm  Culture and Media,Joffe (Howard H.),[10176],  3.0,     ,W,06:30PM-09:30PM,28,    0,35,   10,   10,OPEN,29,LAW,LA,UG,FA,301,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted  with COM 105 WEO
COM,107,F1,Writing for the Media,STAFF,[10180],  3.0,     ,TTH,09:45AM-11:15AM,52,    9,,   15,    6,OPEN,57,LAW,LA,UG,MEM,304,STN,LEC,,| ONLY Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,107,G1,Writing for the Media,Wiencek (Nancy A.),[10179],  3.0,     ,MW,01:10PM-02:40PM,19,   13,,   15,    2,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,107,WEM,Writing for the Media,STAFF,[10181],  3.0,     ,W,06:30PM-09:30PM,19,    4,18,   13,    9,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate| NO Continuing Studies,,Crosslisted with COM 107 WER
COM,107,WER,Writing for the Media,STAFF,[10182],  3.0,     ,W,06:30PM-09:30PM,19,    2,18,    5,    3,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with COM 107 WEM
COM,131,EE1,Fundamentals of Video Productn,Alboum (Scott),[10184],  3.0,     ,T,08:15AM-11:15AM,28,   20,,   20,    0,CLSD,29,LAW,LA,UG,FA,223,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Film and Media Studies & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,131,L1,Fundamentals of Video Productn,Kildea (Shawn P.),[10183],  3.0,     ,TTH,01:10PM-02:40PM,28,   18,,   20,    2,OPEN,29,LAW,LA,UG,FA,223,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Freshmen| ONLY Undergraduate,,
COM,131,TEM,Fundamentals of Video Productn,Jackson (Lisa A.),[10185],  3.0,     ,T,06:30PM-09:30PM,28,   16,20,   15,   -1,CLSD,29,LAW,LA,UG,FA,223,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Film and Media Studies & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate| NO Continuing Studies,,Crosslisted with COM 131 TER
COM,131,TER,Fundamentals of Video Productn,Jackson (Lisa A.),[10186],  3.0,     ,T,06:30PM-09:30PM,28,    1,20,    5,    4,OPEN,29,LAW,LA,UG,FA,223,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with COM 131 TEM
COM,204,WEM,Advanced Speech Communication,STAFF,[10188],  3.0,     ,W,06:30PM-09:30PM,20,   12,18,   13,    1,OPEN,21,LAW,LA,UG,FA,305,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,COM 104 or COM 290 or COM 104S,Crosslisted with COM 204 WER
COM,204,WER,Advanced Speech Communication,STAFF,[12393],  3.0,     ,W,06:30PM-09:30PM,20,    0,18,    5,    5,OPEN,21,LAW,LA,UG,FA,305,STN,LEC,,| ONLY Undergraduate| ONLY BA in Journalism| ONLY Continuing Studies,COM 104 or COM 290 or COM 104S,Crosslisted with COM 204 WEM
COM,210,REM,News Reporting and Writing,STAFF,[10189],  3.0,     ,TH|TH,06:30PM-09:30PM|06:31PM-09:31PM,18,    7,,   15,    8,OPEN,19,LAW,LA,UG,FA,203,STN,LEC,,| ONLY Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & News-Editorial Journalism | ONLY Undergraduate,COM 102,
COM,212,F1,Publication Design,Xia (Yun),[10191],  3.0,     ,TTH,09:45AM-11:15AM,19,   12,,   15,    3,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Advertising for English Major & Advertising & Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,212,L1,Publication Design,Xia (Yun),[10192],  3.0,     ,TTH,01:10PM-02:40PM,18,   13,,   15,    2,OPEN,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Advertising & Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,230,I1,Radio & TV Communication,Janes (Barry T.),[10195],  3.0,     ,MW,02:50PM-04:20PM,48,   20,,   30,   10,OPEN,49,LAW,LA,UG,FA,205,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,233,E1,Writing for Broadcast,STAFF,[10196],  3.0,     ,TTH,08:00AM-09:30AM,20,   18,,   15,   -3,CLSD,21,LAW,LA,UG,FA,113,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,234,O1,Audio Production,Mozes (John),[10197],  3.0,     ,TTH,04:30PM-06:00PM,18,   18,,   15,   -3,CLSD,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Film and Media Studies & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,234,TEM,Audio Production,Mozes (John),[10198],  3.0,     ,T,06:30PM-09:30PM,18,    9,,   15,    6,OPEN,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Film and Media Studies & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,236,WEM,The Aesthetics of Filmmaking,STAFF,[12516],  3.0,     ,W,06:30PM-09:30PM,19,   13,20,   15,    2,OPEN,20,LAW,LA,UG,FA,139,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Digital Media: Film & Filmmaking TV and Radio & Digital Media: Radio & Digital Media: Television | ONLY Undergraduate,,Crosslisted with COM 236 WEO
COM,236,WEO,The Aesthetics of Filmmaking,STAFF,[12517],  3.0,     ,W,06:30PM-09:30PM,19,    6,20,    5,   -1,CLSD,20,LAW,LA,UG,FA,139,STN,LEC,,| ONLY Undergraduate,,
COM,240,F1,Public Relations,Wiencek (Nancy A.),[10199],  3.0,     ,TTH,09:45AM-11:15AM,30,   26,,   30,    4,OPEN,37,LAW,LA,UG,MEM,214,STN,LEC,,| ONLY Advertising & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,252,01,Intercultural Communication,Wang (Minmin),[10201],  1.5,  3.0,TH,04:30PM-06:00PM,19,   16,,   30,   14,OPEN,20,LAW,LA,UG,FA,139,STN,LEC,,| ONLY Undergraduate| ONLY Sanda University Students,,
COM,253,REM,Organizational Communication,STAFF,[11389],  3.0,     ,TH,06:30PM-09:30PM,28,    9,25,   20,   11,OPEN,29,LAW,LA,UG,FA,261,STN,LEC,,| ONLY Advertising & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,Crosslisted with COM 235 RER
COM,253,RER,Organizational Communication,STAFF,[12396],  3.0,     ,TH,06:30PM-09:30PM,28,    1,25,    5,    4,OPEN,29,LAW,LA,UG,FA,261,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with COM 235 REM
COM,261,G1,Web Design I,McKinley (E. Graham),[10202],  3.0,     ,MW,01:10PM-02:40PM,18,   15,,   15,    0,CLSD,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Advertising & Arts Administration & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,262,O1,Graphic Imaging for Digitl Med,STAFF,[10204],  3.0,     ,TTH,04:30PM-06:00PM,19,   11,,   15,    4,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,263,C1,Hist & Prin of Graphic Design,McKinley (E. Graham),[12519],  3.0,     ,MWF,10:20AM-11:20AM,16,   16,,   25,    9,OPEN,17,LAW,LA,UG,NAB,204,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Web Design & Event Planning and Production & Graphic Design & Graphic Design for Comm & Public Relations Track for CCS & News-Editorial & Public Relations & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,264,G1,Intro to Media Convergence,Xia (Yun),[10206],  3.0,     ,MW,01:10PM-02:40PM,28,   18,,   16,   -2,CLSD,29,LAW,LA,UG,FA,200,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm,,
COM,264,OL1,Intro to Media Convergence,Incollingo (J. J.),[11398],  3.0,     ,,,,   14,,   13,   -1,CLSD,,LAW,LA,UG,,,ONL,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm,,
COM,265,K1,3D Graphic Animation,Burger (Robert J.),[10207],  3.0,     ,MW,04:30PM-06:00PM,18,   15,,   15,    0,CLSD,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Undergraduate,,
COM,290,K1,Professional/Strategic Speech,Joffe (Howard H.),[10210],  3.0,     ,MW,04:30PM-06:00PM,38,   26,,   25,   -1,CLSD,39,LAW,LA,UG,NAB,206,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY Business Administration,,
COM,290,O1,Professional/Strategic Speech,Choudhary (Farheen),[10213],  3.0,     ,TTH,04:30PM-06:00PM,48,   29,,   25,   -4,CLSD,49,LAW,LA,UG,FA,205,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY Business Administration,,
COM,290,REO,Professional/Strategic Speech,STAFF,[10214],  3.0,     ,TH,06:30PM-09:30PM,46,   20,25,   20,    0,CLSD,47,LAW,LA,UG,FA,110,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY BS in Business Administration| NO Continuing Studies,,Crosslistd with COM 290 RER
COM,290,RER,Professional/Strategic Speech,STAFF,[10215],  3.0,     ,TH,06:30PM-09:30PM,46,    6,25,    5,   -1,CLSD,47,LAW,LA,UG,FA,110,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY Business Administration& Continuing Studies,,Crosslisted with COM 290 REO
COM,290,TEO,Professional/Strategic Speech,STAFF,[10211],  3.0,     ,T,06:30PM-09:30PM,28,   20,25,   20,    0,CLSD,29,LAW,LA,UG,FA,200,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY BS in Business Administration| NO Continuing Studies,,Crosslisted with COM 290 TER
COM,290,TER,Professional/Strategic Speech,STAFF,[10212],  3.0,     ,T,06:30PM-09:30PM,28,    6,25,    5,   -1,CLSD,29,LAW,LA,UG,FA,200,STN,LEC,,| ONLY Junior& Senior& Sophomore| ONLY Undergraduate| ONLY Business Administration& Continuing Studies,,Crosslisted with COM 290 TEO
COM,301,D1,Communication Law,Brown (Pamela A.),[10216],  3.0,     ,MWF,11:30AM-12:30PM,42,   34,,   25,   -9,CLSD,43,LAW,LA,UG,MEM,210,STN,LEC,,| ONLY Advertising & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Law & Justice & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,302,C1,Communication Ethics,Ebo (Bosah),[10217],  3.0,     ,MWF,10:20AM-11:20AM,44,   33,,   25,   -8,CLSD,45,LAW,LA,UG,NAB,207,STN,LEC,,| ONLY Advertising & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,,
COM,302,MEM,Communication Ethics,Ebo (Bosah),[10218],  3.0,     ,M,06:30PM-09:30PM,48,   31,30,   25,   -6,CLSD,49,LAW,LA,UG,FA,307,STN,LEC,,| ONLY Advertising & Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Law & Justice & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate| NO Continuing Studies,,Crosslisted with COM 302 MER
COM,302,MER,Communication Ethics,Ebo (Bosah),[10219],  3.0,     ,M,06:30PM-09:30PM,48,    5,30,    5,    0,CLSD,49,LAW,LA,UG,FA,307,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with COM 302 MEM
COM,316,C1,Feature Writing,STAFF,[10221],  3.0,     ,MWF,10:20AM-11:20AM,19,   13,,   15,    2,OPEN,48,LAW,LA,UG,FA,259,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate| NO Continuing Studies,COM 107 or COM 102,
COM,316,MEM,Feature Writing,STAFF,[10220],  3.0,     ,M,06:30PM-09:30PM,18,   10,18,   15,    5,OPEN,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,COM 107 or COM 102,Crosslisted with COM 316 MER
COM,316,MER,Feature Writing,STAFF,[12398],  3.0,     ,M,06:30PM-09:30PM,18,    0,18,    3,    3,OPEN,67,LAW,LA,UG,FA,249,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,COM 107 or COM 102,Crosslisted with COM 316 MEM
COM,331,RER,Television Production,Jackson (Lisa A.),[10222],  3.0,     ,TH,06:30PM-09:30PM,20,   17,,   13,   -4,CLSD,21,LAW,LA,UG,FA,113,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Film and Media Studies & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Popular Music Culture & Popular Music Studies & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,COM 131,
COM,333,G1,Broadcast Programming,Janes (Barry T.),[10223],  3.0,     ,MW,01:10PM-02:40PM,28,   11,,   25,   14,OPEN,29,LAW,LA,UG,FA,223,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,COM 230,
COM,335,N1,Television Field Production,STAFF,[10224],  3.0,     ,TTH,02:50PM-04:20PM,28,   16,,   13,   -3,CLSD,29,LAW,LA,UG,FA,339,STN,LEC,,| ONLY Digital Media: Film TV&Radio & Communication Studies & Graphic Design & Filmmaking TV and Radio & Communication & Web Design & Event Planning and Production & Graphic Design & Public Relations Track for CCS & News-Editorial & Journalism (Prior to Fall '11) & Journalism (CS) & Journalism & Multimedia and Web Design & News-Editorial Journalism & Public Relations & Public Relations & Radio and Television & Speech and Interpersonal Comm | ONLY Undergraduate,COM 331,
